Time,FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],FIRST_FLOOR_ZONE::Des Latent Heat Load [W],FIRST_FLOOR_ZONE::Des Latent Cool Load [W],FIRST_FLOOR_ZONE::Des Latent Heat Mass Flow [kg/s],FIRST_FLOOR_ZONE::Des Latent Cool Mass Flow [kg/s],FIRST_FLOOR_ZONE::Des Heat Load No DOAS [W],FIRST_FLOOR_ZONE::Des Sens Cool Load No DOAS [W],FIRST_FLOOR_ZONE::Des Latent Heat Load No DOAS [W],FIRST_FLOOR_ZONE::Des Latent Cool Load No DOAS [W],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],FIRST_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],SECOND_FLOOR_ZONE::Des Latent Heat Load [W],SECOND_FLOOR_ZONE::Des Latent Cool Load [W],SECOND_FLOOR_ZONE::Des Latent Heat Mass Flow [kg/s],SECOND_FLOOR_ZONE::Des Latent Cool Mass Flow [kg/s],SECOND_FLOOR_ZONE::Des Heat Load No DOAS [W],SECOND_FLOOR_ZONE::Des Sens Cool Load No DOAS [W],SECOND_FLOOR_ZONE::Des Latent Heat Load No DOAS [W],SECOND_FLOOR_ZONE::Des Latent Cool Load No DOAS [W],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],SECOND_FLOOR_ZONE:OTTAWA INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
06:00:00,2.104368E+03,1.564567E+02,1.085903E-01,1.533051E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.267343E+01,2.399907E+01,5.979000E+01,2.357428E+03,4.930691E+00,1.216466E-01,4.832039E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234652E+01,2.399997E+01,6.657087E+01
06:10:00,2.104902E+03,1.651154E+02,1.086179E-01,1.617902E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.267526E+01,2.399905E+01,5.967087E+01,2.357623E+03,9.056530E+00,1.216567E-01,8.874516E-04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234715E+01,2.399981E+01,6.666394E+01
06:20:00,2.105423E+03,1.723330E+02,1.086448E-01,1.688630E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.267704E+01,2.399903E+01,5.954199E+01,2.357812E+03,1.497225E+01,1.216665E-01,1.467070E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234774E+01,2.399982E+01,6.671364E+01
06:30:00,2.105931E+03,1.781943E+02,1.086710E-01,1.746068E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.267877E+01,2.399902E+01,5.940928E+01,2.357995E+03,2.182755E+01,1.216759E-01,2.138753E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234833E+01,2.399975E+01,6.672109E+01
06:40:00,2.106428E+03,1.827832E+02,1.086966E-01,1.791036E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.268047E+01,2.399902E+01,5.927804E+01,2.358173E+03,2.949437E+01,1.216851E-01,2.889952E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234889E+01,2.399971E+01,6.669455E+01
06:50:00,2.106912E+03,1.860588E+02,1.087216E-01,1.823129E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.268212E+01,2.399923E+01,5.915282E+01,2.358345E+03,3.743497E+01,1.216939E-01,3.667870E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234943E+01,2.399973E+01,6.663729E+01
07:00:00,2.107385E+03,1.884680E+02,1.087460E-01,1.846724E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.268373E+01,2.399944E+01,5.907918E+01,2.358512E+03,4.232015E+01,1.217026E-01,4.146527E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234996E+01,2.399978E+01,6.657753E+01
07:10:00,1.995802E+03,2.953797E+02,1.029881E-01,2.894379E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.268530E+01,2.399860E+01,5.891108E+01,2.352045E+03,5.565431E+01,1.213689E-01,5.453024E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.235047E+01,2.399968E+01,6.644805E+01
07:20:00,1.948527E+03,3.373005E+02,1.005497E-01,3.305205E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099695E+01,4.318878E+01,2.399824E+01,5.858058E+01,2.344292E+03,7.014640E+01,1.209689E-01,6.873004E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099537E+01,4.233151E+01,2.399955E+01,6.617317E+01
07:30:00,1.900187E+03,3.805258E+02,9.805589E-02,3.728776E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099650E+01,4.357741E+01,2.399878E+01,5.841143E+01,2.335610E+03,8.654248E+01,1.205210E-01,8.479552E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099538E+01,4.230167E+01,2.399949E+01,6.579638E+01
07:40:00,1.692375E+03,5.834087E+02,8.733268E-02,5.717058E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099663E+01,4.376291E+01,2.399776E+01,5.796186E+01,2.326142E+03,1.050223E+02,1.200325E-01,1.029028E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099538E+01,4.227099E+01,2.399944E+01,6.537075E+01
07:50:00,1.641713E+03,6.303253E+02,8.472066E-02,6.176887E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099838E+01,4.336985E+01,2.399773E+01,5.639162E+01,2.316000E+03,1.257923E+02,1.195092E-01,1.232543E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099537E+01,4.224412E+01,2.399939E+01,6.490570E+01
08:00:00,1.590751E+03,6.793916E+02,8.209177E-02,6.657694E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099671E+01,4.320847E+01,2.399894E+01,5.587003E+01,2.305271E+03,1.487242E+02,1.189556E-01,1.457243E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099536E+01,4.222176E+01,2.399934E+01,6.440443E+01
08:10:00,1.696522E+03,5.870578E+02,8.755063E-02,5.752869E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099652E+01,4.327718E+01,2.399936E+01,5.598032E+01,2.307275E+03,1.609133E+02,1.190591E-01,1.576679E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099535E+01,4.220308E+01,2.399948E+01,6.403131E+01
08:20:00,1.739443E+03,5.605022E+02,8.976474E-02,5.492578E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099606E+01,4.323071E+01,2.399957E+01,5.594843E+01,2.311391E+03,1.728436E+02,1.192714E-01,1.693575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099527E+01,4.220697E+01,2.399954E+01,6.367545E+01
08:30:00,1.784128E+03,5.339600E+02,9.207021E-02,5.232455E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099598E+01,4.309667E+01,2.399956E+01,5.590611E+01,2.316954E+03,1.848420E+02,1.195583E-01,1.811138E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099526E+01,4.222402E+01,2.399951E+01,6.319811E+01
08:40:00,1.988849E+03,3.494031E+02,1.026342E-01,3.423719E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099591E+01,4.295695E+01,2.399954E+01,5.584244E+01,2.323722E+03,1.969460E+02,1.199074E-01,1.929734E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099526E+01,4.224365E+01,2.399949E+01,6.269881E+01
08:50:00,2.036864E+03,3.226367E+02,1.051098E-01,3.161318E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099583E+01,4.285109E+01,2.399953E+01,5.575746E+01,2.331509E+03,2.090847E+02,1.203092E-01,2.048671E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099527E+01,4.226082E+01,2.399946E+01,6.218134E+01
09:00:00,2.085521E+03,2.956894E+02,1.076199E-01,2.897235E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099577E+01,4.278228E+01,2.399952E+01,5.565286E+01,2.340162E+03,2.211638E+02,1.207556E-01,2.167023E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099528E+01,4.227462E+01,2.399944E+01,6.165061E+01
09:10:00,2.089774E+03,3.066930E+02,1.078386E-01,3.005046E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099573E+01,4.274014E+01,2.399950E+01,5.553049E+01,2.342946E+03,2.388115E+02,1.208992E-01,2.339942E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099528E+01,4.228569E+01,2.399942E+01,6.111253E+01
09:20:00,2.092792E+03,3.184441E+02,1.079940E-01,3.120189E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099570E+01,4.271427E+01,2.399949E+01,5.539271E+01,2.345105E+03,2.566767E+02,1.210105E-01,2.514995E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099528E+01,4.229480E+01,2.399941E+01,6.057409E+01
09:30:00,2.095297E+03,3.307329E+02,1.081229E-01,3.240602E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099568E+01,4.269801E+01,2.399948E+01,5.524078E+01,2.346917E+03,2.745077E+02,1.211041E-01,2.689714E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099529E+01,4.230250E+01,2.399939E+01,6.004028E+01
09:40:00,2.097390E+03,3.435470E+02,1.082307E-01,3.366162E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099567E+01,4.268776E+01,2.399947E+01,5.507577E+01,2.348460E+03,2.921760E+02,1.211838E-01,2.862838E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099529E+01,4.230910E+01,2.399938E+01,5.951511E+01
09:50:00,2.099168E+03,3.568927E+02,1.083223E-01,3.496931E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099566E+01,4.268156E+01,2.399946E+01,5.489917E+01,2.349789E+03,3.095853E+02,1.212523E-01,3.033425E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099529E+01,4.231479E+01,2.399938E+01,5.900211E+01
10:00:00,2.100712E+03,3.708215E+02,1.084019E-01,3.633412E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099566E+01,4.267821E+01,2.399945E+01,5.471247E+01,2.350953E+03,3.266864E+02,1.213124E-01,3.200991E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099529E+01,4.231971E+01,2.399937E+01,5.850422E+01
10:10:00,2.102065E+03,3.851741E+02,1.084716E-01,3.774047E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.267685E+01,2.399944E+01,5.451737E+01,2.351980E+03,3.434182E+02,1.213654E-01,3.364938E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099529E+01,4.232397E+01,2.399937E+01,5.802426E+01
10:20:00,2.103242E+03,3.998300E+02,1.085323E-01,3.917653E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.267684E+01,2.399943E+01,5.431750E+01,2.352874E+03,3.597498E+02,1.214116E-01,3.524964E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.232768E+01,2.399937E+01,5.756560E+01
10:30:00,2.104276E+03,4.146622E+02,1.085856E-01,4.062988E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.267765E+01,2.399943E+01,5.411523E+01,2.353653E+03,3.756820E+02,1.214518E-01,3.681074E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.233088E+01,2.399937E+01,5.712949E+01
10:40:00,2.105194E+03,4.295446E+02,1.086330E-01,4.208813E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.267893E+01,2.399942E+01,5.391237E+01,2.354334E+03,3.912515E+02,1.214869E-01,3.833631E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.233363E+01,2.399937E+01,5.671597E+01
10:50:00,2.106016E+03,4.444021E+02,1.086754E-01,4.354394E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.268051E+01,2.399942E+01,5.371063E+01,2.354932E+03,4.065411E+02,1.215178E-01,3.983445E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.233600E+01,2.399937E+01,5.632440E+01
11:00:00,2.106758E+03,4.590471E+02,1.087137E-01,4.497893E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.268225E+01,2.399942E+01,5.351136E+01,2.355460E+03,4.216209E+02,1.215451E-01,4.131203E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.233809E+01,2.399937E+01,5.595361E+01
11:10:00,2.107432E+03,4.733253E+02,1.087485E-01,4.637797E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.268407E+01,2.399942E+01,5.331653E+01,2.355928E+03,4.363449E+02,1.215692E-01,4.275475E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.233993E+01,2.399937E+01,5.560358E+01
11:20:00,2.108069E+03,4.871955E+02,1.087813E-01,4.773704E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.268594E+01,2.399942E+01,5.312913E+01,2.356358E+03,4.507662E+02,1.215914E-01,4.416780E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234159E+01,2.399937E+01,5.527625E+01
11:30:00,2.108672E+03,5.006389E+02,1.088124E-01,4.905428E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.268779E+01,2.399942E+01,5.294990E+01,2.356758E+03,4.649160E+02,1.216121E-01,4.555424E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234309E+01,2.399938E+01,5.497075E+01
11:40:00,2.109242E+03,5.136521E+02,1.088419E-01,5.032936E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.268962E+01,2.399942E+01,5.277874E+01,2.357130E+03,4.787998E+02,1.216312E-01,4.691462E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234445E+01,2.399938E+01,5.468533E+01
11:50:00,2.109784E+03,5.262173E+02,1.088698E-01,5.156054E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.269140E+01,2.399942E+01,5.261550E+01,2.357475E+03,4.923740E+02,1.216490E-01,4.824466E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234569E+01,2.399938E+01,5.441836E+01
12:00:00,2.110299E+03,5.383137E+02,1.088964E-01,5.274578E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.269313E+01,2.399942E+01,5.246002E+01,2.357795E+03,5.055967E+02,1.216656E-01,4.954025E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234683E+01,2.399938E+01,5.416841E+01
12:10:00,2.110791E+03,5.501039E+02,1.089218E-01,5.390102E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.269480E+01,2.399942E+01,5.231243E+01,2.358093E+03,5.186704E+02,1.216810E-01,5.082126E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234787E+01,2.399938E+01,5.393448E+01
12:20:00,2.111262E+03,5.615840E+02,1.089461E-01,5.502600E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.269641E+01,2.399930E+01,5.224787E+01,2.358372E+03,5.316013E+02,1.216953E-01,5.208838E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234884E+01,2.399926E+01,5.383359E+01
12:30:00,2.111714E+03,5.727063E+02,1.089694E-01,5.611604E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.269797E+01,2.399917E+01,5.215462E+01,2.358632E+03,5.443441E+02,1.217087E-01,5.333720E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.234974E+01,2.399912E+01,5.369036E+01
12:40:00,2.112148E+03,5.834062E+02,1.089918E-01,5.716453E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.269946E+01,2.399933E+01,5.204644E+01,2.358875E+03,5.568442E+02,1.217213E-01,5.456210E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.235057E+01,2.399929E+01,5.352438E+01
12:50:00,2.112566E+03,5.937376E+02,1.090134E-01,5.817697E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.270091E+01,2.399929E+01,5.200301E+01,2.359103E+03,5.691813E+02,1.217331E-01,5.577107E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.235135E+01,2.399924E+01,5.345834E+01
13:00:00,2.112970E+03,6.036289E+02,1.090342E-01,5.914641E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.270230E+01,2.399917E+01,5.190827E+01,2.359318E+03,5.812919E+02,1.217442E-01,5.695798E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.235208E+01,2.399911E+01,5.331409E+01
13:10:00,2.113360E+03,6.129804E+02,1.090544E-01,6.006280E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.270364E+01,2.399932E+01,5.180306E+01,2.359520E+03,5.930630E+02,1.217546E-01,5.811147E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.235276E+01,2.399928E+01,5.315336E+01
13:20:00,2.113738E+03,6.218405E+02,1.090739E-01,6.093097E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.270494E+01,2.399929E+01,5.176168E+01,2.359710E+03,6.045658E+02,1.217644E-01,5.923858E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.235339E+01,2.399924E+01,5.308954E+01
13:30:00,2.114104E+03,6.302003E+02,1.090927E-01,6.175012E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.270620E+01,2.399917E+01,5.167341E+01,2.359890E+03,6.158072E+02,1.217737E-01,6.034010E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.235399E+01,2.399911E+01,5.295245E+01
13:40:00,2.114459E+03,6.381141E+02,1.091111E-01,6.252570E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099565E+01,4.270742E+01,2.399918E+01,5.154591E+01,2.360060E+03,6.269290E+02,1.217825E-01,6.143005E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099530E+01,4.235456E+01,2.399912E+01,5.275284E+01
